slug,title,bedrooms,bathrooms,numberOfImages,numberOfFloorplans,numberOfVirtualTours,summary,displayAddress,countryCode,location,propertyImages,propertySubType,listingUpdateReason,listingUpdateDate,premiumListing,featuredProperty,displayPrice,displayPriceQualifier,propertyType,customerSegment,availableFrom,letAgreed,branchId,propertyUrl,shortDescription,longDescription,commercial,residential,newHome,auction
150335615,"Kingsmead, Lower Common Road, West Wellow, Romsey",1,1,9,1,0,We are pleased to welcome to the market this one bedroom first floor retirement apartment including delightful communal gardens.,"Kingsmead, Lower Common Road, West Wellow, Romsey",GB,"{'latitude': 50.97139, 'longitude': -1.58394}",https://media.rightmove.co.uk/9k/8764/150335615/8764_ROM240389_IMG_00_0000.jpeg,Apartment,new,2024-07-17T11:44:06Z,False,False,"£135,000",Offers Over,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/150335615#/?channel=RES_BUY,,We are pleased to welcome to the market this one bedroom first floor retirement apartment including delightful communal gardens.,False,True,False,False
142979513,"Danebury Way, Nursling, Southampton, Hampshire",1,0,7,1,0,We are pleased to welcome to the market this one double bedroom ground floor apartment. Accommodation comprises a kitchen/living room as well as a large communal garden.,"Danebury Way, Nursling, Southampton, Hampshire",GB,"{'latitude': 50.93647, 'longitude': -1.46627}",https://media.rightmove.co.uk/9k/8764/142979513/8764_ROM230593_IMG_00_0000.jpeg,Apartment,price_reduced,2023-12-18T11:04:35Z,False,False,"£135,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/142979513#/?channel=RES_BUY,,We are pleased to welcome to the market this one double bedroom ground floor apartment. Accommodation comprises a kitchen/living room as well as a large communal garden.,False,True,False,False
150453263,"Stevens Road, Eastleigh, Hampshire",2,1,11,1,0,"SHARED OWNERSHIP 55%. Michael Rhodes are delighted to welcome this beautifully presented two bedroom apartment to the market, located on the highly desirable North Stoneham Park development.","Stevens Road, Eastleigh, Hampshire",GB,"{'latitude': 50.95645, 'longitude': -1.3782}",https://media.rightmove.co.uk/9k/8764/150453263/8764_ROM240407_IMG_00_0000.jpeg,Apartment,price_reduced,2024-07-19T17:23:12Z,False,False,"£134,750",,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/150453263#/?channel=RES_BUY,,"SHARED OWNERSHIP 55%. Michael Rhodes are delighted to welcome this beautifully presented two bedroom apartment to the market, located on the highly desirable North Stoneham Park development.",False,True,False,False
148056029,"Kingsmead, Lower Common Road, West Wellow, Romsey",1,1,8,1,0,We are pleased to welcome to the market this one bedroom ground floor retirement apartment including delightful communal gardens.,"Kingsmead, Lower Common Road, West Wellow, Romsey",GB,"{'latitude': 50.97139, 'longitude': -1.58394}",https://media.rightmove.co.uk/9k/8764/148056029/8764_ROM240229_IMG_00_0000.jpeg,Apartment,new,2024-05-16T12:07:37Z,False,False,"£130,000",Offers in Excess of,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/148056029#/?channel=RES_BUY,,We are pleased to welcome to the market this one bedroom ground floor retirement apartment including delightful communal gardens.,False,True,False,False
125980244,"Great Well Drive, Romsey, Hampshire",1,0,10,1,0,This well presented one bedroom ground floor RETIREMENT apartment benefits from access to well kept communal gardens and communal parking. Located within an easy walk of ROMSEY TOWN CENTRE. NO FORWARD CHAIN.,"Great Well Drive, Romsey, Hampshire",GB,"{'latitude': 50.99177, 'longitude': -1.48601}",https://media.rightmove.co.uk/9k/8764/125980244/8764_ROM220316_IMG_00_0000.jpeg,Apartment,new,2024-04-11T15:31:22Z,False,False,"£125,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/125980244#/?channel=RES_BUY,,This well presented one bedroom ground floor RETIREMENT apartment benefits from access to well kept communal gardens and communal parking. Located within an easy walk of ROMSEY TOWN CENTRE. NO FORWARD CHAIN.,False,True,False,False
141026147,"Hoe Lane, North Baddesley, Southampton, Hampshire",1,0,8,1,0,A First Floor Maisonette which is located in the sought after village of North Baddesley. ALLOCATED PARKING. NO FORWARD CHAIN.,"Hoe Lane, North Baddesley, Southampton, Hampshire",GB,"{'latitude': 50.971, 'longitude': -1.4475}",https://media.rightmove.co.uk/9k/8764/141026147/8764_ROM230520_IMG_00_0000.jpeg,Maisonette,price_reduced,2024-06-04T10:55:11Z,False,False,"£125,000",Offers in Excess of,1 bedroom maisonette for sale,,,False,8764,https://www.rightmove.co.uk/properties/141026147#/?channel=RES_BUY,,A First Floor Maisonette which is located in the sought after village of North Baddesley. ALLOCATED PARKING. NO FORWARD CHAIN.,False,True,False,False
150067502,"Sutherland Close, Romsey",1,1,9,1,0,"Michael Rhodes welcome this first floor apartment to the market. This property benefits from a long lease, making an ideal investment or first home. NO FORWARD CHAIN","Sutherland Close, Romsey",GB,"{'latitude': 50.99784, 'longitude': -1.47654}",https://media.rightmove.co.uk/9k/8764/150067502/8764_ROM240254_IMG_00_0000.jpeg,Apartment,new,2024-07-09T17:01:05Z,False,False,"£120,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/150067502#/?channel=RES_BUY,,"Michael Rhodes welcome this first floor apartment to the market. This property benefits from a long lease, making an ideal investment or first home. NO FORWARD CHAIN",False,True,False,False
134455676,"Middlebridge Street, Romsey, Hampshire",1,0,10,1,0,EXTENDED LEASE. Beautifully presented top floor retirement apartment with lift located short walk to Romsey Town. Communal gardens.,"Middlebridge Street, Romsey, Hampshire",GB,"{'latitude': 50.98581, 'longitude': -1.50018}",https://media.rightmove.co.uk/9k/8764/134455676/8764_ROM230227_IMG_00_0000.jpeg,Apartment,price_reduced,2023-10-06T15:56:13Z,False,False,"£120,000",Offers in Excess of,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/134455676#/?channel=RES_BUY,,EXTENDED LEASE. Beautifully presented top floor retirement apartment with lift located short walk to Romsey Town. Communal gardens.,False,True,False,False
145417262,"Sutherland Close, Romsey, Hampshire",1,1,7,1,0,"Michael Rhodes welcome this second floor apartment to the market. This property benefits from a long lease, making an ideal investment or first home. NO FORWARD CHAIN","Sutherland Close, Romsey, Hampshire",GB,"{'latitude': 50.99784, 'longitude': -1.47654}",https://media.rightmove.co.uk/9k/8764/145417262/8764_ROM240082_IMG_00_0000.jpeg,Apartment,price_reduced,2024-05-16T11:56:23Z,False,False,"£119,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/145417262#/?channel=RES_BUY,,"Michael Rhodes welcome this second floor apartment to the market. This property benefits from a long lease, making an ideal investment or first home. NO FORWARD CHAIN",False,True,False,False
144083651,"Sutherland Close, Romsey, Hampshire",1,1,7,1,0,We are pleased to welcome to the market this GROUND FLOOR STUDIO FLAT. Residents parking.,"Sutherland Close, Romsey, Hampshire",GB,"{'latitude': 50.99784, 'longitude': -1.47654}",https://media.rightmove.co.uk/9k/8764/144083651/8764_ROM240048_IMG_00_0000.jpeg,Apartment,price_reduced,2024-05-21T11:08:28Z,False,False,"£110,000",Offers in Excess of,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/144083651#/?channel=RES_BUY,,We are pleased to welcome to the market this GROUND FLOOR STUDIO FLAT. Residents parking.,False,True,False,False
140060462,"Alma Road, Romsey, Hampshire",1,0,11,1,0,A well presented top floor retirement flat which has one bedroom and is within a short walk of the Town. The property benefits from a Communal Lounge and House Manager. There is also resident parking. Vacant Possession,"Alma Road, Romsey, Hampshire",GB,"{'latitude': 50.99, 'longitude': -1.49216}",https://media.rightmove.co.uk/9k/8764/140060462/8764_ROM230250_IMG_00_0000.jpeg,Apartment,price_reduced,2023-12-28T09:55:10Z,False,False,"£100,000",Offers in Region of,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/140060462#/?channel=RES_BUY,,A well presented top floor retirement flat which has one bedroom and is within a short walk of the Town. The property benefits from a Communal Lounge and House Manager. There is also resident parking. Vacant Possession,False,True,False,False
138307631,"Middlebridge Street, Romsey, Hampshire",1,0,9,1,0,**BUYERS INCENTIVE - 12 months ground rent and service charge paid** Located in CENTRAL ROMSEY this one bedroom top floor retirement apartment offers communal gardens and both a communal lounge and laundry room.,"Middlebridge Street, Romsey, Hampshire",GB,"{'latitude': 50.98581, 'longitude': -1.50018}",https://media.rightmove.co.uk/9k/8764/138307631/8764_ROM230003_IMG_00_0000.jpeg,Apartment,price_reduced,2024-02-27T12:02:49Z,False,False,"£82,500",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/138307631#/?channel=RES_BUY,,**BUYERS INCENTIVE - 12 months ground rent and service charge paid** Located in CENTRAL ROMSEY this one bedroom top floor retirement apartment offers communal gardens and both a communal lounge and laundry room.,False,True,False,False
148238957,"Chivers Road, Romsey, Hampshire",6,3,14,1,0,"We are pleased to welcome to the market this impressive six bedroom detached house including a private rear garden, spacious accommodation, off road parking and a garage.","Chivers Road, Romsey, Hampshire",GB,"{'latitude': 51.00729, 'longitude': -1.47872}",https://media.rightmove.co.uk/9k/8764/148238957/8764_ROM240275_IMG_11_0000.jpeg,Detached,price_reduced,2024-06-14T09:08:25Z,True,True,"£700,000",Offers Over,6 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/148238957#/?channel=RES_BUY,,"We are pleased to welcome to the market this impressive six bedroom detached house including a private rear garden, spacious accommodation, off road parking and a garage.",False,True,False,False
147432596,"Nightingale House, Great Well Drive, Romsey, Hampshire",1,1,8,1,1,"A Retirement first floor apartment located in the popular area of Romsey offering communal hallway, private hallway, sitting room with dining area, fitted kitchen, double bedroom, shower room, resident parking. Communal gardens to rear.","Nightingale House, Great Well Drive, Romsey, Hampshire",GB,"{'latitude': 50.99177, 'longitude': -1.48601}",https://media.rightmove.co.uk/9k/8764/147432596/8764_ROM180608_IMG_00_0000.jpeg,Apartment,price_reduced,2024-07-13T19:38:02Z,False,False,"£80,000",Guide Price,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/147432596#/?channel=RES_BUY,,"A Retirement first floor apartment located in the popular area of Romsey offering communal hallway, private hallway, sitting room with dining area, fitted kitchen, double bedroom, shower room, resident parking. Communal gardens to rear.",False,True,False,False
150873551,"Latimer Street, Romsey, Hampshire",2,1,10,1,0,This very spacious two bedroom apartment located in the heart of Romsey Town with large balcony with Romsey Abbey views.,"Latimer Street, Romsey, Hampshire",GB,"{'latitude': 50.98948, 'longitude': -1.49801}",https://media.rightmove.co.uk/9k/8764/150873551/8764_ROM230578_IMG_00_0000.jpeg,Apartment,new,2024-08-01T13:04:03Z,False,True,"£280,000",,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/150873551#/?channel=RES_BUY,,This very spacious two bedroom apartment located in the heart of Romsey Town with large balcony with Romsey Abbey views.,False,True,False,False
146502026,"Spring Gardens, North Baddesley, Southampton, Hampshire",3,0,13,1,0,"This spacious and extended three detached chalet bungalow located in a quiet cul de sac in North Baddesley with off street parking, garage and large rear garden. NO FORWARD CHAIN.","Spring Gardens, North Baddesley, Southampton, Hampshire",GB,"{'latitude': 50.97873, 'longitude': -1.4457}",https://media.rightmove.co.uk/9k/8764/146502026/8764_ROM240201_IMG_00_0000.jpeg,Bungalow,new,2024-08-05T13:04:09Z,False,True,"£480,000",,3 bedroom bungalow for sale,,,False,8764,https://www.rightmove.co.uk/properties/146502026#/?channel=RES_BUY,,"This spacious and extended three detached chalet bungalow located in a quiet cul de sac in North Baddesley with off street parking, garage and large rear garden. NO FORWARD CHAIN.",False,True,False,False
146627057,"Butlers Close, Lockerley, Romsey, Hampshire",4,2,11,1,0,We are pleased to welcome to the market this spacious and well presented four bedroom detached house located in a quiet cul-de-sac road. Garage and off road parking.,"Butlers Close, Lockerley, Romsey, Hampshire",GB,"{'latitude': 51.03358, 'longitude': -1.57411}",https://media.rightmove.co.uk/9k/8764/146627057/8764_ROM180127_IMG_00_0000.jpeg,Detached,price_reduced,2024-08-02T10:50:21Z,True,True,"£525,000",,4 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/146627057#/?channel=RES_BUY,,We are pleased to welcome to the market this spacious and well presented four bedroom detached house located in a quiet cul-de-sac road. Garage and off road parking.,False,True,False,False
149435132,"Palmerston Street, Romsey, Hampshire",3,0,15,1,0,Located in the heart of Romsey Town this unique grade two listed three bedroom terraced house with a delightful rear garden.,"Palmerston Street, Romsey, Hampshire",GB,"{'latitude': 50.98777, 'longitude': -1.4956}",https://media.rightmove.co.uk/9k/8764/149435132/8764_ROM240199_IMG_00_0000.jpeg,Terraced,price_reduced,2024-07-30T17:01:08Z,False,True,"£450,000",Offers in Excess of,3 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/149435132#/?channel=RES_BUY,,Located in the heart of Romsey Town this unique grade two listed three bedroom terraced house with a delightful rear garden.,False,True,False,False
150841898,"Mill Lane, Nursling, Southampton, Hampshire",3,0,17,1,0,"This delightful semi-detached cottage is located in a idyllic location which overlooks the lower test reserve with seasonal views to the River Test. Close to M27 and east access to the Hospital. Hall,Cls, Living Room, Dining Room, Conservatory, Kit, 3 Beds, Bath, Garage. Highly recommended","Mill Lane, Nursling, Southampton, Hampshire",GB,"{'latitude': 50.94046, 'longitude': -1.49512}",https://media.rightmove.co.uk/9k/8764/150841898/8764_ROM240390_IMG_00_0000.jpeg,Semi-Detached,new,2024-07-31T16:37:02Z,False,True,"£525,000",,3 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/150841898#/?channel=RES_BUY,,"This delightful semi-detached cottage is located in a idyllic location which overlooks the lower test reserve with seasonal views to the River Test. Close to M27 and east access to the Hospital. Hall,Cls, Living Room, Dining Room, Conservatory, Kit, 3 Beds, Bath, Garage. Highly recommended",False,True,False,False
